date,code,peTTM
2021-09-30,sh.688569,28.952551
2021-09-30,sz.300897,28.970379
2021-09-30,sz.002247,28.972739
2021-09-30,sh.605008,28.973547
2021-09-30,sz.002028,28.979469
2021-09-30,sz.000061,28.987748
2021-09-30,sz.002593,28.997354
2021-09-30,sh.688109,29.001853
2021-09-30,sz.002551,29.009206
2021-09-30,sh.603538,29.010694
2021-09-30,sh.605228,29.017965
2021-09-30,sh.603590,29.031997
2021-09-30,sh.688360,29.032912
2021-09-30,sh.601226,29.033265
2021-09-30,sz.000541,29.034428
2021-09-30,sz.300398,29.044392
2021-09-30,sh.603309,29.075298
2021-09-30,sh.603927,29.084003
2021-09-30,sz.300990,29.089676
2021-09-30,sz.002643,29.090871
2021-09-30,sz.002399,29.108968
2021-09-30,sz.300856,29.11811
2021-09-30,sh.600366,29.119091
2021-09-30,sz.301019,29.123903
2021-09-30,sh.603535,29.137735
2021-09-30,sh.688517,29.160168
2021-09-30,sz.002841,29.166622
2021-09-30,sh.603136,29.178712
2021-09-30,sz.001206,29.203836
2021-09-30,sz.002271,29.208318
2021-09-30,sh.600218,29.23284
2021-09-30,sz.002237,29.263818
2021-09-30,sh.605588,29.284344
2021-09-30,sh.601788,29.292933
2021-09-30,sh.603533,29.298663
2021-09-30,sz.000936,29.315349
2021-09-30,sz.000919,29.319326
2021-09-30,sz.002909,29.320804
2021-09-30,sz.002990,29.325884
2021-09-30,sz.300261,29.374679
2021-09-30,sz.002896,29.394099
2021-09-30,sz.300642,29.397185
2021-09-30,sz.002732,29.406213
2021-09-30,sh.600529,29.411568
2021-09-30,sz.000705,29.419054
2021-09-30,sz.002988,29.455044
2021-09-30,sz.002542,29.461141
2021-09-30,sz.300075,29.501057
2021-09-30,sz.300100,29.512353
2021-09-30,sh.688633,29.523717
2021-09-30,sz.301070,29.525326
2021-09-30,sz.300980,29.53353
2021-09-30,sz.300435,29.533778
2021-09-30,sz.002632,29.536173
2021-09-30,sz.002765,29.544395
2021-09-30,sz.002991,29.55125
2021-09-30,sz.300778,29.564351
2021-09-30,sz.300308,29.566172
2021-09-30,sz.300306,29.573596
2021-09-30,sz.002871,29.574165
2021-09-30,sh.600195,29.586962
2021-09-30,sh.603313,29.596699
2021-09-30,sz.300607,29.600798
2021-09-30,sz.002777,29.615862
2021-09-30,sz.002830,29.62617
2021-09-30,sh.603227,29.632467
2021-09-30,sz.000997,29.643848
2021-09-30,sh.688555,29.663724
2021-09-30,sz.002334,29.672266
2021-09-30,sz.300929,29.677435
2021-09-30,sh.603989,29.691102
2021-09-30,sz.000533,29.730808
2021-09-30,sz.301008,29.734217
2021-09-30,sh.601038,29.736965
2021-09-30,sh.600602,29.790943
2021-09-30,sh.688055,29.805598
2021-09-30,sz.002760,29.812154
2021-09-30,sz.000547,29.835886
2021-09-30,sh.603067,29.850038
2021-09-30,sz.300843,29.868736
2021-09-30,sz.300440,29.875665
2021-09-30,sz.002425,29.883744
2021-09-30,sh.688667,29.898922
2021-09-30,sz.002252,29.902124
2021-09-30,sh.601137,29.918334
2021-09-30,sh.688566,29.925608
2021-09-30,sz.002059,29.929841
2021-09-30,sz.300818,29.935557
2021-09-30,sh.603009,29.944652
2021-09-30,sh.600287,29.961641
2021-09-30,sh.600965,29.963673
2021-09-30,sz.300461,29.981867
2021-09-30,sz.002919,30.008686
2021-09-30,sh.600843,30.01727
2021-09-30,sh.688701,30.06743
2021-09-30,sh.601366,30.072807
2021-09-30,sz.300286,30.084537
2021-09-30,sh.603233,30.112871
2021-09-30,sz.300826,30.140999
2021-09-30,sz.002956,30.143356
2021-09-30,sh.601995,30.145675
2021-09-30,sz.301001,30.157496
2021-09-30,sh.605005,30.166896
2021-09-30,sz.002728,30.180659
2021-09-30,sz.300838,30.18143
2021-09-30,sz.300341,30.192244
2021-09-30,sh.603369,30.194367
2021-09-30,sz.300451,30.206805
2021-09-30,sz.300114,30.230023
2021-09-30,sh.688169,30.251676
2021-09-30,sz.300407,30.253293
2021-09-30,sh.600196,30.253997
2021-09-30,sz.300956,30.327781
2021-09-30,sz.300837,30.34186
2021-09-30,sz.301053,30.35314
2021-09-30,sz.000661,30.369984
2021-09-30,sz.000811,30.384468
2021-09-30,sh.600521,30.397713
2021-09-30,sh.603666,30.433822
2021-09-30,sh.688588,30.461059
2021-09-30,sh.600429,30.479644
2021-09-30,sz.000903,30.494011
2021-09-30,sz.002205,30.522611
2021-09-30,sz.002285,30.531286
2021-09-30,sh.603500,30.531755
2021-09-30,sh.600233,30.535723
2021-09-30,sz.300470,30.541176
2021-09-30,sz.003001,30.552329
2021-09-30,sh.688597,30.577062
2021-09-30,sh.688328,30.588324
2021-09-30,sz.000591,30.589089
2021-09-30,sh.600215,30.636607
2021-09-30,sh.603768,30.639367
2021-09-30,sz.002033,30.659956
2021-09-30,sz.301026,30.67309
2021-09-30,sh.600597,30.676181
2021-09-30,sz.002140,30.68968
2021-09-30,sh.600171,30.704267
2021-09-30,sz.300412,30.742647
2021-09-30,sz.300916,30.785554
2021-09-30,sz.003025,30.795243
2021-09-30,sz.300949,30.808909
2021-09-30,sz.300885,30.827421
2021-09-30,sh.603833,30.82875
2021-09-30,sh.603901,30.830021
2021-09-30,sh.688051,30.830746
2021-09-30,sh.600141,30.83717
2021-09-30,sz.002971,30.839253
2021-09-30,sz.301035,30.882645
2021-09-30,sh.600459,30.894756
2021-09-30,sz.000565,30.922347
2021-09-30,sz.003019,30.932463
2021-09-30,sh.603079,30.938197
2021-09-30,sz.002376,30.969667
2021-09-30,sh.600833,30.973144
2021-09-30,sz.002673,30.984378
2021-09-30,sz.002438,31.021516
2021-09-30,sh.603601,31.033159
2021-09-30,sh.605080,31.037973
2021-09-30,sz.300796,31.061546
2021-09-30,sh.603979,31.095293
2021-09-30,sh.600197,31.098749
2021-09-30,sh.688395,31.121163
2021-09-30,sz.300758,31.151788
2021-09-30,sz.002903,31.171182
2021-09-30,sz.000833,31.209307
2021-09-30,sz.002461,31.212908
2021-09-30,sh.600444,31.218227
2021-09-30,sz.300930,31.220596
2021-09-30,sz.002561,31.225672
2021-09-30,sz.300869,31.228325
2021-09-30,sh.688199,31.235818
2021-09-30,sh.605055,31.243609
2021-09-30,sh.688557,31.249379
2021-09-30,sh.603897,31.254296
2021-09-30,sh.605378,31.299919
2021-09-30,sz.002566,31.306705
2021-09-30,sh.600190,31.316505
2021-09-30,sh.688618,31.321581
2021-09-30,sz.002825,31.330124
2021-09-30,sh.603015,31.336262
2021-09-30,sz.301052,31.342562
2021-09-30,sh.601566,31.357616
2021-09-30,sh.688312,31.372678
2021-09-30,sz.300841,31.437139
2021-09-30,sh.605086,31.451339
2021-09-30,sh.600549,31.454272
2021-09-30,sh.600267,31.459845
2021-09-30,sh.600503,31.477213
2021-09-30,sh.603126,31.48889
2021-09-30,sz.002259,31.548626
2021-09-30,sz.300852,31.586781
2021-09-30,sh.688189,31.590127
2021-09-30,sh.600148,31.606272
2021-09-30,sz.002185,31.62708
2021-09-30,sz.002719,31.644577
2021-09-30,sz.301063,31.677945
2021-09-30,sz.002545,31.684123
2021-09-30,sz.300504,31.690461
2021-09-30,sh.600916,31.697344
2021-09-30,sh.688678,31.704722
2021-09-30,sz.002044,31.711345
2021-09-30,sh.688398,31.719305
2021-09-30,sh.688669,31.73914
2021-09-30,sh.605128,31.739279
2021-09-30,sz.300481,31.741557
2021-09-30,sz.300985,31.747268
2021-09-30,sz.002276,31.769989
2021-09-30,sh.688500,31.794193
2021-09-30,sz.002152,31.823539
2021-09-30,sh.603088,31.834884
2021-09-30,sz.002915,31.851902
2021-09-30,sz.300594,31.857777
2021-09-30,sz.002859,31.86804
2021-09-30,sh.603109,31.877634
2021-09-30,sh.603956,31.914114
2021-09-30,sh.600389,31.920781
2021-09-30,sz.300686,31.92864
2021-09-30,sz.300720,31.949556
2021-09-30,sz.002922,31.953821
2021-09-30,sh.688466,31.962985
2021-09-30,sz.301018,31.967495
2021-09-30,sz.002745,31.971538
2021-09-30,sh.600235,31.999125
2021-09-30,sz.000752,32.032436
2021-09-30,sz.300780,32.042942
2021-09-30,sh.688378,32.046692
2021-09-30,sz.300605,32.059025
2021-09-30,sh.600103,32.077539
2021-09-30,sh.603038,32.137376
2021-09-30,sz.000559,32.154976
2021-09-30,sh.603218,32.169226
2021-09-30,sz.300749,32.169862
2021-09-30,sz.000016,32.182617
2021-09-30,sz.300976,32.239211
2021-09-30,sz.300406,32.252838
2021-09-30,sh.600530,32.255968
2021-09-30,sz.300918,32.282616
2021-09-30,sz.002475,32.305235
2021-09-30,sz.002304,32.324255
2021-09-30,sz.300889,32.331628
2021-09-30,sh.600660,32.372229
2021-09-30,sh.603569,32.375229
2021-09-30,sh.600523,32.393386
2021-09-30,sz.300007,32.445739
2021-09-30,sz.002008,32.45318
2021-09-30,sz.002746,32.453466
2021-09-30,sz.002627,32.459451
2021-09-30,sh.600822,32.498736
2021-09-30,sh.603948,32.54871
2021-09-30,sz.000837,32.577583
2021-09-30,sz.301010,32.592481
2021-09-30,sz.300221,32.596342
2021-09-30,sz.002901,32.602664
2021-09-30,sh.600716,32.61218
2021-09-30,sz.301068,32.617999
2021-09-30,sz.002574,32.643176
2021-09-30,sz.002007,32.656395
2021-09-30,sh.688358,32.663745
2021-09-30,sz.300901,32.665924
2021-09-30,sz.002661,32.689474
2021-09-30,sz.300019,32.698465
2021-09-30,sh.600262,32.711976
2021-09-30,sz.300968,32.714974
2021-09-30,sz.001914,32.764025
2021-09-30,sh.688367,32.773204
2021-09-30,sz.002962,32.785008
2021-09-30,sz.300447,32.788785
2021-09-30,sz.002917,32.803979
2021-09-30,sz.002675,32.816116
2021-09-30,sh.600986,32.837301
2021-09-30,sz.300986,32.843041
2021-09-30,sz.300955,32.884323
2021-09-30,sz.300193,32.906108
2021-09-30,sz.000096,32.9071
2021-09-30,sz.300166,32.92652
2021-09-30,sz.300632,32.934527
2021-09-30,sh.601700,32.943078
2021-09-30,sz.300982,32.945766
2021-09-30,sz.300394,32.955376
2021-09-30,sz.300616,32.960818
2021-09-30,sz.002688,32.991664
2021-09-30,sz.003004,33.001216
2021-09-30,sz.300905,33.005461
2021-09-30,sh.605162,33.005469
2021-09-30,sz.300439,33.005996
2021-09-30,sh.600838,33.017712
2021-09-30,sz.300566,33.026013
2021-09-30,sz.300876,33.042692
2021-09-30,sz.002194,33.076805
2021-09-30,sh.600917,33.104676
2021-09-30,sh.605011,33.112087
2021-09-30,sz.300783,33.125905
2021-09-30,sz.003015,33.148959
2021-09-30,sh.603866,33.173613
2021-09-30,sz.002279,33.187507
2021-09-30,sh.605339,33.216212
2021-09-30,sz.002769,33.248421
2021-09-30,sh.688550,33.271439
2021-09-30,sh.600418,33.290319
2021-09-30,sz.301017,33.29871
2021-09-30,sz.300723,33.344405
2021-09-30,sz.000680,33.346417
2021-09-30,sz.002145,33.37197
2021-09-30,sz.000886,33.372561
2021-09-30,sh.600839,33.413354
2021-09-30,sz.002280,33.438525
2021-09-30,sz.300991,33.461722
2021-09-30,sz.002522,33.476234
2021-09-30,sh.603195,33.485018
2021-09-30,sh.600463,33.487502
2021-09-30,sh.603161,33.50122
2021-09-30,sh.603767,33.522768
2021-09-30,sz.300697,33.540781
2021-09-30,sh.600879,33.547877
2021-09-30,sh.605169,33.554131
2021-09-30,sz.002335,33.573457
2021-09-30,sz.300154,33.575486
2021-09-30,sz.002793,33.594125
2021-09-30,sh.605218,33.616715
2021-09-30,sh.688226,33.632501
2021-09-30,sh.688655,33.639637
2021-09-30,sz.002415,33.68563
2021-09-30,sz.300227,33.698736
2021-09-30,sz.002484,33.71046
2021-09-30,sz.301022,33.746697
2021-09-30,sh.603198,33.818655
2021-09-30,sz.000838,33.827061
2021-09-30,sz.000066,33.848405
2021-09-30,sz.002957,33.850339
2021-09-30,sh.688191,33.878209
2021-09-30,sz.002375,33.879556
2021-09-30,sz.002516,33.885485
2021-09-30,sz.300988,33.889509
2021-09-30,sh.688288,33.902171
2021-09-30,sz.000153,33.934849
2021-09-30,sh.688036,33.974409
2021-09-30,sz.300476,34.000889
2021-09-30,sh.688590,34.017957
2021-09-30,sz.300673,34.028848
2021-09-30,sh.603179,34.051598
2021-09-30,sz.300453,34.056426
2021-09-30,sz.300853,34.061072
2021-09-30,sz.300909,34.107163
2021-09-30,sz.300622,34.108489
2021-09-30,sh.600605,34.118396
2021-09-30,sh.688318,34.127194
2021-09-30,sz.300420,34.135172
2021-09-30,sh.603596,34.161762
2021-09-30,sh.603160,34.194746
2021-09-30,sh.603727,34.226325
2021-09-30,sh.603087,34.303425
2021-09-30,sz.300816,34.330164
2021-09-30,sz.300746,34.345086
2021-09-30,sz.300408,34.348994
2021-09-30,sz.002534,34.357332
2021-09-30,sh.603679,34.367679
2021-09-30,sz.300350,34.393951
2021-09-30,sz.000663,34.463164
2021-09-30,sh.603998,34.490524
2021-09-30,sz.002863,34.493699
2021-09-30,sh.603577,34.575916
2021-09-30,sz.002246,34.596623
2021-09-30,sz.002054,34.601599
2021-09-30,sz.300033,34.615209
2021-09-30,sz.300267,34.641337
2021-09-30,sz.300923,34.645642
2021-09-30,sh.600678,34.655531
2021-09-30,sh.605300,34.658933
2021-09-30,sh.601956,34.68687
2021-09-30,sz.300137,34.705934
2021-09-30,sh.603519,34.740018
2021-09-30,sz.300582,34.765661
2021-09-30,sh.688228,34.777769
2021-09-30,sz.300381,34.803733
2021-09-30,sz.300892,34.80854
2021-09-30,sh.688681,34.820911
2021-09-30,sh.605337,34.823806
2021-09-30,sz.301032,34.830094
2021-09-30,sh.603860,34.865586
2021-09-30,sz.002876,34.865648
2021-09-30,sh.600201,34.88311
2021-09-30,sh.603316,34.896338
2021-09-30,sh.601600,34.89681
2021-09-30,sz.300122,34.907238
2021-09-30,sh.688668,34.925724
2021-09-30,sz.300643,34.951435
2021-09-30,sh.688201,34.954958
2021-09-30,sh.688511,34.979493
2021-09-30,sh.603993,34.979791
2021-09-30,sz.300635,34.987031
2021-09-30,sh.600497,34.995018
2021-09-30,sz.300413,34.997862
2021-09-30,sh.600960,34.999645
2021-09-30,sz.300848,35.011643
2021-09-30,sz.000818,35.03553
2021-09-30,sh.603005,35.039963
2021-09-30,sz.300774,35.04185
2021-09-30,sz.000632,35.083348
2021-09-30,sz.000551,35.104268
2021-09-30,sz.002609,35.108632
2021-09-30,sz.300188,35.117625
2021-09-30,sh.603630,35.12542
2021-09-30,sz.300513,35.148876
2021-09-30,sz.002835,35.15459
2021-09-30,sz.002500,35.166846
2021-09-30,sz.002824,35.191982
2021-09-30,sh.603658,35.248759
2021-09-30,sz.002945,35.258874
2021-09-30,sz.002877,35.281501
2021-09-30,sh.600737,35.311175
2021-09-30,sz.300427,35.312685
2021-09-30,sz.300864,35.326373
2021-09-30,sz.002303,35.358108
2021-09-30,sz.002380,35.392883
2021-09-30,sz.002481,35.400344
2021-09-30,sz.300975,35.451533
2021-09-30,sz.300185,35.458717
2021-09-30,sh.688092,35.468089
2021-09-30,sh.600872,35.490581
2021-09-30,sz.300181,35.510326
2021-09-30,sh.688329,35.539561
2021-09-30,sz.002361,35.541364
2021-09-30,sh.600101,35.549642
2021-09-30,sz.300378,35.573703
2021-09-30,sz.300522,35.575508
2021-09-30,sh.688300,35.606379
2021-09-30,sz.002880,35.671173
2021-09-30,sz.300682,35.76837
2021-09-30,sz.301005,35.776295
2021-09-30,sz.002615,35.807537
2021-09-30,sh.603001,35.829116
2021-09-30,sz.002420,35.838245
2021-09-30,sz.300709,35.868699
2021-09-30,sz.002446,35.875152
2021-09-30,sh.601360,35.881502
2021-09-30,sh.600527,35.89341
2021-09-30,sz.002439,35.894033
2021-09-30,sh.605177,35.904939
2021-09-30,sz.003029,35.920638
2021-09-30,sz.300790,35.928508
2021-09-30,sz.300740,35.939214
2021-09-30,sh.600562,35.970819
2021-09-30,sh.600636,35.973416
2021-09-30,sz.002706,35.987356
2021-09-30,sz.002388,35.996119
2021-09-30,sz.300485,36.027518
2021-09-30,sz.002851,36.038034
2021-09-30,sh.603355,36.076618
2021-09-30,sh.600620,36.079213
2021-09-30,sz.002272,36.105338
2021-09-30,sz.000868,36.107286
2021-09-30,sz.300943,36.116701
2021-09-30,sz.002138,36.130576
2021-09-30,sz.003036,36.144155
2021-09-30,sh.688077,36.162054
2021-09-30,sh.603896,36.1624
2021-09-30,sz.300127,36.168832
2021-09-30,sz.000937,36.173829
2021-09-30,sz.300560,36.176295
2021-09-30,sz.003006,36.180463
2021-09-30,sh.605369,36.211305
2021-09-30,sz.003030,36.222512
2021-09-30,sz.002598,36.224345
2021-09-30,sz.301075,36.226713
2021-09-30,sz.002132,36.253624
2021-09-30,sz.301048,36.304611
2021-09-30,sz.000938,36.32098
2021-09-30,sh.603507,36.340066
2021-09-30,sz.301051,36.375805
2021-09-30,sz.002787,36.37965
2021-09-30,sz.002846,36.392929
2021-09-30,sh.603816,36.402706
2021-09-30,sz.300879,36.414225
2021-09-30,sh.605366,36.461877
2021-09-30,sh.688103,36.467274
2021-09-30,sz.002507,36.468894
2021-09-30,sz.002465,36.48767
2021-09-30,sh.603121,36.507991
2021-09-30,sz.300621,36.554525
2021-09-30,sh.603187,36.575928
2021-09-30,sh.600085,36.599671
2021-09-30,sz.300494,36.625218
2021-09-30,sz.002916,36.629829
2021-09-30,sh.603678,36.635029
2021-09-30,sz.300349,36.642454
2021-09-30,sh.688519,36.645187
2021-09-30,sz.300789,36.653089
2021-09-30,sz.300641,36.657323
2021-09-30,sz.300994,36.664895
2021-09-30,sz.002970,36.677522
2021-09-30,sz.300669,36.705156
2021-09-30,sh.603618,36.768086
2021-09-30,sz.300236,36.772412
2021-09-30,sz.300913,36.7977
2021-09-30,sz.301066,36.819499
2021-09-30,sz.300705,36.82458
2021-09-30,sh.603999,36.876143
2021-09-30,sz.300416,36.883492
2021-09-30,sh.603283,36.885162
2021-09-30,sz.300618,36.938286
2021-09-30,sz.300384,36.944777
2021-09-30,sh.688100,36.987775
2021-09-30,sh.688596,36.997454
2021-09-30,sz.300702,37.006509
2021-09-30,sh.603330,37.014928
2021-09-30,sh.603028,37.028121
2021-09-30,sh.600774,37.051802
2021-09-30,sz.002708,37.103098
2021-09-30,sz.301042,37.116057
2021-09-30,sh.603698,37.148472
2021-09-30,sh.603305,37.165223
2021-09-30,sh.605167,37.168903
2021-09-30,sz.002368,37.173447
2021-09-30,sz.002063,37.197293
2021-09-30,sz.002952,37.203829
2021-09-30,sh.603997,37.21944
2021-09-30,sz.301015,37.223735
2021-09-30,sz.300110,37.238883
2021-09-30,sz.300824,37.248107
2021-09-30,sz.002724,37.259671
2021-09-30,sz.300926,37.265278
2021-09-30,sz.300562,37.265668
2021-09-30,sz.300776,37.277603
2021-09-30,sz.300018,37.278404
2021-09-30,sh.600956,37.320676
2021-09-30,sh.600517,37.323058
2021-09-30,sz.300213,37.327551
2021-09-30,sz.002969,37.353313
2021-09-30,sz.002214,37.363132
2021-09-30,sz.002908,37.400553
2021-09-30,sz.002527,37.407248
2021-09-30,sh.600406,37.442966
2021-09-30,sz.300911,37.451076
2021-09-30,sh.688698,37.510237
2021-09-30,sz.300400,37.548469
2021-09-30,sz.300915,37.550797
2021-09-30,sh.688085,37.597279
2021-09-30,sz.300611,37.653361
2021-09-30,sh.688662,37.664777
2021-09-30,sz.002402,37.71155
2021-09-30,sh.600850,37.739147
2021-09-30,sh.688038,37.742669
2021-09-30,sh.688056,37.74523
2021-09-30,sz.300507,37.754442
2021-09-30,sz.000948,37.770727
2021-09-30,sz.002843,37.773919
2021-09-30,sz.002979,37.777018
2021-09-30,sz.002634,37.7934
2021-09-30,sh.688600,37.808446
2021-09-30,sz.002136,37.83376
2021-09-30,sz.301009,37.850907
2021-09-30,sh.603739,37.86517
2021-09-30,sh.603931,37.884649
2021-09-30,sz.300572,37.90855
2021-09-30,sz.002311,37.936554
2021-09-30,sz.300978,37.98757
2021-09-30,sh.603933,38.025331
2021-09-30,sz.002222,38.036076
2021-09-30,sz.003008,38.052362
2021-09-30,sh.601007,38.08691
2021-09-30,sh.603077,38.131226
2021-09-30,sh.688128,38.135281
2021-09-30,sz.000586,38.174379
2021-09-30,sz.000858,38.188073
2021-09-30,sh.603888,38.208676
2021-09-30,sh.688093,38.238578
2021-09-30,sh.601990,38.264691
2021-09-30,sz.300020,38.270314
2021-09-30,sz.300921,38.27536
2021-09-30,sz.000657,38.289006
2021-09-30,sz.300263,38.307877
2021-09-30,sz.300870,38.357862
2021-09-30,sh.601901,38.360241
2021-09-30,sh.605118,38.38089
2021-09-30,sz.002573,38.409136
2021-09-30,sh.603335,38.428388
2021-09-30,sz.002251,38.446698
2021-09-30,sh.603629,38.464023
2021-09-30,sh.688788,38.4764
2021-09-30,sh.600351,38.485977
2021-09-30,sz.002752,38.496249
2021-09-30,sz.300865,38.510323
2021-09-30,sh.600081,38.513028
2021-09-30,sh.600378,38.532604
2021-09-30,sz.300251,38.542596
2021-09-30,sz.000750,38.548363
2021-09-30,sh.603076,38.556641
2021-09-30,sz.002678,38.557911
2021-09-30,sz.300952,38.573709
2021-09-30,sz.002800,38.617322
2021-09-30,sh.601799,38.645698
2021-09-30,sh.600021,38.658416
2021-09-30,sz.300160,38.687866
2021-09-30,sz.300812,38.698444
2021-09-30,sh.603042,38.719589
2021-09-30,sz.300785,38.720018
2021-09-30,sz.002241,38.765706
2021-09-30,sz.300992,38.795708
2021-09-30,sh.600628,38.846974
2021-09-30,sh.688299,38.856403
2021-09-30,sz.301056,38.857267
2021-09-30,sz.300563,38.886516
2021-09-30,sz.002362,38.906171
2021-09-30,sh.688558,38.929471
2021-09-30,sh.600038,38.944607
2021-09-30,sz.002946,38.977596
2021-09-30,sz.300941,38.988686
2021-09-30,sh.605116,39.00602
2021-09-30,sz.002735,39.039997
2021-09-30,sh.603983,39.054013
2021-09-30,sz.002968,39.055658
2021-09-30,sz.002660,39.085032
2021-09-30,sz.300898,39.094844
2021-09-30,sh.688676,39.107231
2021-09-30,sz.300797,39.107851
2021-09-30,sz.002395,39.1348
2021-09-30,sz.301065,39.16259
2021-09-30,sz.002046,39.210789
2021-09-30,sh.688127,39.242933
2021-09-30,sz.300548,39.27387
2021-09-30,sh.688160,39.290366
2021-09-30,sh.605388,39.360912
2021-09-30,sz.002065,39.362179
2021-09-30,sh.603580,39.385672
2021-09-30,sz.300786,39.468567
2021-09-30,sz.301072,39.481607
2021-09-30,sz.300373,39.490772
2021-09-30,sh.688689,39.537198
2021-09-30,sz.002073,39.551789
2021-09-30,sz.002820,39.622301
2021-09-30,sz.301020,39.62722
2021-09-30,sz.300042,39.634308
2021-09-30,sz.301059,39.643059
2021-09-30,sh.600556,39.657699
2021-09-30,sz.300659,39.699852
2021-09-30,sh.603669,39.702519
2021-09-30,sz.300608,39.705993
2021-09-30,sz.002245,39.736244
2021-09-30,sh.688579,39.739637
2021-09-30,sh.600600,39.785234
2021-09-30,sz.300578,39.880648
2021-09-30,sz.300021,39.94689
2021-09-30,sh.688656,39.992049
2021-09-30,sh.688183,39.99873
2021-09-30,sh.603321,40.107183
2021-09-30,sz.301007,40.134929
2021-09-30,sh.603908,40.157151
2021-09-30,sz.002156,40.158118
2021-09-30,sz.300858,40.179111
2021-09-30,sz.002983,40.201819
2021-09-30,sh.603709,40.236617
2021-09-30,sz.300649,40.252835
2021-09-30,sz.300174,40.263847
2021-09-30,sz.300155,40.267878
2021-09-30,sh.603063,40.281273
2021-09-30,sz.300503,40.307493
2021-09-30,sh.601236,40.339632
2021-09-30,sz.300828,40.367263
2021-09-30,sz.301023,40.379217
2021-09-30,sh.605016,40.38472
2021-09-30,sz.002899,40.393554
2021-09-30,sz.301073,40.41841
2021-09-30,sz.300907,40.435128
2021-09-30,sz.301002,40.532223
2021-09-30,sh.688004,40.545217
2021-09-30,sz.300735,40.598754
2021-09-30,sz.300047,40.639839
2021-09-30,sh.603690,40.644294
2021-09-30,sh.600367,40.663896
2021-09-30,sh.603085,40.671996
2021-09-30,sh.601865,40.789961
2021-09-30,sh.688086,40.796959
2021-09-30,sz.300938,40.802743
2021-09-30,sz.000034,40.823518
2021-09-30,sh.688071,40.861578
2021-09-30,sz.300049,40.861655
2021-09-30,sz.002013,40.875735
2021-09-30,sz.002963,40.876094
2021-09-30,sh.688216,40.9113
2021-09-30,sz.300964,40.925924
2021-09-30,sz.000636,40.932052
2021-09-30,sh.600738,40.941662
2021-09-30,sz.000973,40.952935
2021-09-30,sz.002797,40.988471
2021-09-30,sz.000009,40.988515
2021-09-30,sz.300445,41.008406
2021-09-30,sz.000553,41.020679
2021-09-30,sz.301030,41.027379
2021-09-30,sh.688580,41.032268
2021-09-30,sz.002184,41.041967
2021-09-30,sh.600723,41.054566
2021-09-30,sh.688098,41.106575
2021-09-30,sh.688560,41.12397
2021-09-30,sz.300486,41.191258
2021-09-30,sz.002751,41.20068
2021-09-30,sh.600438,41.218922
2021-09-30,sz.300792,41.240311
2021-09-30,sh.601100,41.248453
2021-09-30,sz.002907,41.265921
2021-09-30,sh.603987,41.282232
2021-09-30,sz.301062,41.290908
2021-09-30,sh.605123,41.294828
2021-09-30,sh.603696,41.296112
2021-09-30,sh.688345,41.297559
2021-09-30,sz.300960,41.299107
2021-09-30,sh.603332,41.300437
2021-09-30,sh.603719,41.328489
2021-09-30,sz.300654,41.354409
2021-09-30,sz.002253,41.429203
2021-09-30,sz.300567,41.62639
2021-09-30,sh.688335,41.627944
2021-09-30,sh.600011,41.678692
2021-09-30,sz.002090,41.713335
2021-09-30,sz.300417,41.742862
2021-09-30,sh.600619,41.788268
2021-09-30,sz.002436,41.801274
2021-09-30,sz.002019,41.806152
2021-09-30,sz.300961,41.82239
2021-09-30,sz.300908,41.862902
2021-09-30,sh.600735,41.87037
2021-09-30,sh.605305,41.890025
2021-09-30,sz.300117,41.89304
2021-09-30,sz.301077,41.919757
2021-09-30,sh.603328,41.934645
2021-09-30,sz.300342,41.94316
2021-09-30,sz.000045,41.944796
2021-09-30,sz.000819,42.075576
2021-09-30,sh.688338,42.152276
2021-09-30,sz.300997,42.196168
2021-09-30,sz.002560,42.205316
2021-09-30,sz.300369,42.21216
2021-09-30,sz.002731,42.215349
2021-09-30,sz.002817,42.220534
2021-09-30,sz.300872,42.227192
2021-09-30,sh.688113,42.24546
2021-09-30,sh.603786,42.246869
2021-09-30,sh.600372,42.28
2021-09-30,sh.603517,42.287583
2021-09-30,sh.603351,42.320377
2021-09-30,sh.688039,42.334837
2021-09-30,sh.600387,42.340102
2021-09-30,sz.300959,42.345443
2021-09-30,sz.002655,42.394936
2021-09-30,sh.688468,42.397669
2021-09-30,sh.603019,42.472373
2021-09-30,sz.000869,42.484871
2021-09-30,sh.688663,42.505554
2021-09-30,sz.300441,42.510986
2021-09-30,sz.300630,42.540724
2021-09-30,sz.002826,42.62702
2021-09-30,sh.603055,42.63284
2021-09-30,sh.688609,42.63712
2021-09-30,sh.600288,42.660246
2021-09-30,sh.601908,42.666602
2021-09-30,sz.300587,42.702363
2021-09-30,sh.600166,42.751211
2021-09-30,sz.002232,42.773768
2021-09-30,sz.300219,42.791355
2021-09-30,sh.600392,42.796847
2021-09-30,sz.301067,42.806416
2021-09-30,sh.688021,42.869448
2021-09-30,sh.600066,42.880447
2021-09-30,sh.601808,42.907005
2021-09-30,sz.300067,42.918451
2021-09-30,sh.601816,42.955731
2021-09-30,sh.603939,42.960416
2021-09-30,sz.300207,43.043024
2021-09-30,sz.300387,43.058215
2021-09-30,sz.300832,43.070826
2021-09-30,sh.603628,43.080578
2021-09-30,sz.300847,43.091739
2021-09-30,sz.300979,43.094228
2021-09-30,sz.002347,43.098205
2021-09-30,sz.000971,43.14126
2021-09-30,sh.600880,43.197383
2021-09-30,sh.688607,43.211692
