date,code,pbMRQ
2021-09-30,sz.000839,2.051891
2021-09-30,sz.000848,5.956606
2021-09-30,sz.000850,0.843548
2021-09-30,sz.000851,1.471800
2021-09-30,sz.000852,3.332016
2021-09-30,sz.000856,4.474846
2021-09-30,sz.000858,9.580029
2021-09-30,sz.000859,2.142001
2021-09-30,sz.000860,3.219212
2021-09-30,sz.000861,1.318512
2021-09-30,sz.000862,2.450325
2021-09-30,sz.000863,0.825766
2021-09-30,sz.000868,6.113354
2021-09-30,sz.000869,2.154592
2021-09-30,sz.000875,1.935682
2021-09-30,sz.000876,1.988304
2021-09-30,sz.000877,1.356333
2021-09-30,sz.000878,2.793172
2021-09-30,sz.000880,1.971174
2021-09-30,sz.000881,1.575377
2021-09-30,sz.000882,0.713241
2021-09-30,sz.000883,1.316132
2021-09-30,sz.000885,1.353871
2021-09-30,sz.000886,1.462334
2021-09-30,sz.000887,1.983361
2021-09-30,sz.000888,1.349199
2021-09-30,sz.000889,1.229255
2021-09-30,sz.000890,8399.390431
2021-09-30,sz.000892,1.480909
2021-09-30,sz.000893,3.247758
2021-09-30,sz.000895,4.593108
2021-09-30,sz.000897,2.245529
2021-09-30,sz.000898,0.782415
2021-09-30,sz.000899,1.234154
2021-09-30,sz.000900,0.618970
2021-09-30,sz.000901,1.602861
2021-09-30,sz.000902,3.130185
2021-09-30,sz.000903,1.193334
2021-09-30,sz.000905,1.144562
2021-09-30,sz.000906,2.418485
2021-09-30,sz.000908,5.944394
2021-09-30,sz.000909,1.645220
2021-09-30,sz.000910,1.116358
2021-09-30,sz.000911,28.418151
2021-09-30,sz.000912,1.835840
2021-09-30,sz.000913,2.068894
2021-09-30,sz.000915,3.260853
2021-09-30,sz.000917,0.830962
2021-09-30,sz.000918,3.222636
2021-09-30,sz.000919,1.187005
2021-09-30,sz.000920,3.037356
2021-09-30,sz.000921,1.646314
2021-09-30,sz.000922,2.299432
2021-09-30,sz.000923,1.237217
2021-09-30,sz.000925,1.804106
2021-09-30,sz.000926,0.372565
2021-09-30,sz.000927,3.020909
2021-09-30,sz.000928,1.820012
2021-09-30,sz.000929,2.246013
2021-09-30,sz.000930,1.717740
2021-09-30,sz.000931,3.184326
2021-09-30,sz.000932,1.153862
2021-09-30,sz.000933,3.048827
2021-09-30,sz.000935,2.642627
2021-09-30,sz.000936,1.109937
2021-09-30,sz.000937,1.674759
2021-09-30,sz.000938,2.479229
2021-09-30,sz.000948,2.037860
2021-09-30,sz.000949,1.583726
2021-09-30,sz.000950,0.936005
2021-09-30,sz.000951,1.258764
2021-09-30,sz.000952,1.896990
2021-09-30,sz.000953,10.131319
2021-09-30,sz.000955,2.973239
2021-09-30,sz.000957,1.124464
2021-09-30,sz.000958,1.760417
2021-09-30,sz.000959,1.261683
2021-09-30,sz.000960,2.248441
2021-09-30,sz.000961,0.597950
2021-09-30,sz.000962,4.051639
2021-09-30,sz.000963,3.336123
2021-09-30,sz.000965,0.504777
2021-09-30,sz.000966,2.832290
2021-09-30,sz.000967,1.355940
2021-09-30,sz.000968,2.508032
2021-09-30,sz.000969,1.849853
2021-09-30,sz.000970,2.369512
2021-09-30,sz.000971,2.064909
2021-09-30,sz.000972,13.137757
2021-09-30,sz.000973,1.809201
2021-09-30,sz.000975,2.388851
2021-09-30,sz.000976,1.629834
2021-09-30,sz.000977,3.157927
2021-09-30,sz.000978,1.598076
2021-09-30,sz.000980,-2.519163
2021-09-30,sz.000981,2.458727
2021-09-30,sz.000982,10.563063
2021-09-30,sz.000983,2.308813
2021-09-30,sz.000985,2.685815
2021-09-30,sz.000987,1.315880
2021-09-30,sz.000988,4.238839
2021-09-30,sz.000989,1.918364
2021-09-30,sz.000990,1.210625
2021-09-30,sz.000993,4.135861
2021-09-30,sz.000995,37.449814
2021-09-30,sz.000996,6.184114
2021-09-30,sz.000997,2.701194
2021-09-30,sz.000998,5.010533
2021-09-30,sz.000999,1.896612
2021-09-30,sz.001201,2.119403
2021-09-30,sz.001202,2.903572
2021-09-30,sz.001203,5.147052
2021-09-30,sz.001205,2.062342
2021-09-30,sz.001206,2.400512
2021-09-30,sz.001207,3.139031
2021-09-30,sz.001208,6.132353
2021-09-30,sz.001209,4.113240
2021-09-30,sz.001210,5.245927
2021-09-30,sz.001211,4.198961
2021-09-30,sz.001212,4.269633
2021-09-30,sz.001213,1.713168
2021-09-30,sz.001215,8.139365
2021-09-30,sz.001217,5.725928
2021-09-30,sz.001696,1.766167
2021-09-30,sz.001872,0.865342
2021-09-30,sz.001896,1.632100
2021-09-30,sz.001914,1.966491
2021-09-30,sz.001965,0.926510
2021-09-30,sz.001979,1.293345
2021-09-30,sz.002001,3.423181
2021-09-30,sz.002002,1.782015
2021-09-30,sz.002003,2.711380
2021-09-30,sz.002004,1.441545
2021-09-30,sz.002005,2.214057
2021-09-30,sz.002006,7.889675
2021-09-30,sz.002007,6.792523
2021-09-30,sz.002008,4.029523
2021-09-30,sz.002009,3.239532
2021-09-30,sz.002010,1.686799
2021-09-30,sz.002011,3.796508
2021-09-30,sz.002012,1.960822
2021-09-30,sz.002013,3.901777
2021-09-30,sz.002014,2.189040
2021-09-30,sz.002015,3.079925
2021-09-30,sz.002016,1.029429
2021-09-30,sz.002017,2.936957
2021-09-30,sz.002019,2.245356
2021-09-30,sz.002020,1.829994
2021-09-30,sz.002021,2.058447
2021-09-30,sz.002022,2.014046
2021-09-30,sz.002023,2.490333
2021-09-30,sz.002024,0.633803
2021-09-30,sz.002025,7.805731
2021-09-30,sz.002026,2.170161
2021-09-30,sz.002027,5.738917
2021-09-30,sz.002028,4.338565
2021-09-30,sz.002029,0.776911
2021-09-30,sz.002030,4.842438
2021-09-30,sz.002031,1.453900
2021-09-30,sz.002032,5.584457
2021-09-30,sz.002033,1.304620
2021-09-30,sz.002034,1.958286
2021-09-30,sz.002035,1.789772
2021-09-30,sz.002036,4.636646
2021-09-30,sz.002037,0.943550
2021-09-30,sz.002038,1.942653
2021-09-30,sz.002039,2.304032
2021-09-30,sz.002040,1.035218
2021-09-30,sz.002041,6.129168
2021-09-30,sz.002042,1.160519
2021-09-30,sz.002043,4.022132
2021-09-30,sz.002044,3.849401
2021-09-30,sz.002045,2.531890
2021-09-30,sz.002046,2.252159
2021-09-30,sz.002047,0.940426
2021-09-30,sz.002048,1.303315
2021-09-30,sz.002049,20.953093
2021-09-30,sz.002050,8.145684
2021-09-30,sz.002051,0.795473
2021-09-30,sz.002052,8.277141
2021-09-30,sz.002053,1.801628
2021-09-30,sz.002054,1.991061
2021-09-30,sz.002055,2.392001
2021-09-30,sz.002056,3.466688
2021-09-30,sz.002057,1.888706
2021-09-30,sz.002058,6.611631
2021-09-30,sz.002059,2.065736
2021-09-30,sz.002060,2.254743
2021-09-30,sz.002061,0.807268
2021-09-30,sz.002062,1.246465
2021-09-30,sz.002063,3.686590
2021-09-30,sz.002064,3.770689
2021-09-30,sz.002065,2.286843
2021-09-30,sz.002066,4.362480
2021-09-30,sz.002067,0.972695
2021-09-30,sz.002068,1.619917
2021-09-30,sz.002069,-62.413911
2021-09-30,sz.002072,-5.564489
2021-09-30,sz.002073,1.133194
2021-09-30,sz.002074,5.438925
2021-09-30,sz.002075,2.725256
2021-09-30,sz.002076,123.693019
2021-09-30,sz.002077,1.338069
2021-09-30,sz.002078,1.777621
2021-09-30,sz.002079,5.138529
2021-09-30,sz.002080,4.653670
2021-09-30,sz.002081,0.979860
2021-09-30,sz.002082,2.386023
2021-09-30,sz.002083,1.003464
2021-09-30,sz.002084,1.723723
2021-09-30,sz.002085,2.297513
2021-09-30,sz.002086,0.946009
2021-09-30,sz.002087,0.646875
2021-09-30,sz.002088,5.040597
2021-09-30,sz.002089,3.554413
2021-09-30,sz.002090,3.178784
2021-09-30,sz.002091,2.167312
2021-09-30,sz.002092,1.677306
2021-09-30,sz.002093,1.645336
2021-09-30,sz.002094,1.165357
2021-09-30,sz.002095,3.456710
2021-09-30,sz.002096,1.502731
2021-09-30,sz.002097,1.754343
2021-09-30,sz.002098,2.509217
2021-09-30,sz.002099,2.050042
2021-09-30,sz.002100,1.537295
2021-09-30,sz.002101,0.870439
2021-09-30,sz.002102,2.477804
2021-09-30,sz.002103,2.837133
2021-09-30,sz.002104,2.053226
2021-09-30,sz.002105,4.341637
2021-09-30,sz.002106,1.532963
2021-09-30,sz.002107,5.094339
2021-09-30,sz.002108,2.880627
2021-09-30,sz.002109,1.448825
2021-09-30,sz.002110,0.973678
2021-09-30,sz.002111,2.263168
2021-09-30,sz.002112,3.818714
2021-09-30,sz.002113,5.491177
2021-09-30,sz.002114,1.783139
2021-09-30,sz.002115,1.431324
2021-09-30,sz.002116,1.886674
2021-09-30,sz.002117,2.750599
2021-09-30,sz.002118,0.953352
2021-09-30,sz.002119,5.415904
2021-09-30,sz.002120,3.748452
2021-09-30,sz.002121,6.499536
2021-09-30,sz.002122,2.294367
2021-09-30,sz.002123,3.281585
2021-09-30,sz.002124,1.523030
2021-09-30,sz.002125,3.977900
2021-09-30,sz.002126,1.931086
2021-09-30,sz.002127,3.492494
2021-09-30,sz.002128,1.551323
2021-09-30,sz.002129,6.889797
2021-09-30,sz.002130,2.766701
2021-09-30,sz.002131,1.230852
2021-09-30,sz.002132,2.253466
2021-09-30,sz.002133,0.653458
2021-09-30,sz.002134,4.913604
2021-09-30,sz.002135,2.237696
2021-09-30,sz.002136,5.254743
2021-09-30,sz.002137,2.125873
2021-09-30,sz.002138,5.380892
2021-09-30,sz.002139,3.634023
2021-09-30,sz.002140,2.965653
2021-09-30,sz.002141,8.318675
2021-09-30,sz.002142,1.851627
2021-09-30,sz.002144,0.948075
2021-09-30,sz.002145,4.622965
2021-09-30,sz.002146,0.423266
2021-09-30,sz.002147,-25.896524
2021-09-30,sz.002148,2.294951
2021-09-30,sz.002149,3.302301
2021-09-30,sz.002150,1.444686
2021-09-30,sz.002151,4.784294
2021-09-30,sz.002152,2.303564
2021-09-30,sz.002153,4.418923
2021-09-30,sz.002154,1.827673
2021-09-30,sz.002155,2.642954
2021-09-30,sz.002156,2.547177
2021-09-30,sz.002157,1.540085
2021-09-30,sz.002158,5.358381
2021-09-30,sz.002159,1.363712
2021-09-30,sz.002160,1.160260
2021-09-30,sz.002161,2.455461
2021-09-30,sz.002162,3.215270
2021-09-30,sz.002163,12.695833
2021-09-30,sz.002164,5.909291
2021-09-30,sz.002165,3.152666
2021-09-30,sz.002166,2.761443
2021-09-30,sz.002167,5.575463
2021-09-30,sz.002168,3.942985
2021-09-30,sz.002169,2.375938
2021-09-30,sz.002170,2.940058
2021-09-30,sz.002171,2.392741
2021-09-30,sz.002172,14.972451
2021-09-30,sz.002173,1.446306
2021-09-30,sz.002174,2.092762
2021-09-30,sz.002175,-2.158005
2021-09-30,sz.002176,22.824017
2021-09-30,sz.002177,2.441565
2021-09-30,sz.002178,4.618582
2021-09-30,sz.002179,8.540330
2021-09-30,sz.002180,4.525502
2021-09-30,sz.002181,1.104972
2021-09-30,sz.002182,4.660113
2021-09-30,sz.002183,2.928943
2021-09-30,sz.002184,5.446679
2021-09-30,sz.002185,3.605913
2021-09-30,sz.002186,2.565647
2021-09-30,sz.002187,1.619155
2021-09-30,sz.002188,-11.662953
2021-09-30,sz.002189,2.981444
2021-09-30,sz.002190,3.975088
2021-09-30,sz.002191,2.117472
2021-09-30,sz.002192,59.341557
2021-09-30,sz.002193,0.543996
2021-09-30,sz.002194,3.673609
2021-09-30,sz.002195,1.276295
2021-09-30,sz.002196,3.338571
2021-09-30,sz.002197,1.469789
2021-09-30,sz.002198,5.598036
2021-09-30,sz.002199,4.270025
2021-09-30,sz.002200,11.927665
2021-09-30,sz.002201,10.168880
2021-09-30,sz.002202,2.301356
2021-09-30,sz.002203,2.308769
2021-09-30,sz.002204,1.174818
2021-09-30,sz.002205,1.658651
2021-09-30,sz.002206,3.197466
2021-09-30,sz.002207,12.464281
2021-09-30,sz.002208,1.058853
2021-09-30,sz.002209,2.050035
2021-09-30,sz.002210,47.650335
2021-09-30,sz.002211,2.870686
2021-09-30,sz.002212,2.103281
2021-09-30,sz.002213,7.326331
2021-09-30,sz.002214,5.122133
2021-09-30,sz.002215,2.152356
2021-09-30,sz.002216,4.934519
2021-09-30,sz.002217,1.186681
2021-09-30,sz.002218,3.461439
2021-09-30,sz.002219,77.263076
2021-09-30,sz.002221,2.034874
2021-09-30,sz.002222,5.584810
2021-09-30,sz.002223,4.194465
2021-09-30,sz.002224,1.558485
2021-09-30,sz.002225,1.554958
2021-09-30,sz.002226,2.344213
2021-09-30,sz.002227,4.411799
2021-09-30,sz.002228,1.270329
2021-09-30,sz.002229,2.103445
2021-09-30,sz.002230,9.728368
2021-09-30,sz.002231,4.461584
2021-09-30,sz.002232,3.244881
2021-09-30,sz.002233,1.231382
2021-09-30,sz.002234,1.748973
2021-09-30,sz.002235,2.153110
2021-09-30,sz.002236,3.304511
2021-09-30,sz.002237,1.784900
2021-09-30,sz.002238,2.048543
2021-09-30,sz.002239,2.070144
2021-09-30,sz.002240,14.656617
2021-09-30,sz.002241,6.064218
2021-09-30,sz.002242,4.194296
2021-09-30,sz.002243,1.921319
2021-09-30,sz.002244,0.718010
2021-09-30,sz.002245,6.705867
2021-09-30,sz.002246,1.434191
2021-09-30,sz.002247,3.323926
2021-09-30,sz.002248,52.101001
2021-09-30,sz.002249,1.900373
2021-09-30,sz.002250,2.767636
2021-09-30,sz.002251,0.754665
2021-09-30,sz.002252,1.786284
2021-09-30,sz.002253,2.139776
2021-09-30,sz.002254,3.862345
2021-09-30,sz.002255,1.758226
2021-09-30,sz.002256,5.130603
2021-09-30,sz.002258,3.519044
2021-09-30,sz.002259,38.220140
2021-09-30,sz.002260,2.283420
2021-09-30,sz.002261,3.750956
2021-09-30,sz.002262,3.175758
2021-09-30,sz.002263,2.330789
2021-09-30,sz.002264,2.562954
2021-09-30,sz.002265,2.833774
2021-09-30,sz.002266,4.662379
2021-09-30,sz.002267,1.496181
2021-09-30,sz.002268,7.412415
2021-09-30,sz.002269,5.364837
2021-09-30,sz.002270,2.033697
2021-09-30,sz.002271,4.771741
2021-09-30,sz.002272,2.135998
2021-09-30,sz.002273,3.639187
2021-09-30,sz.002274,3.057461
2021-09-30,sz.002275,2.652468
2021-09-30,sz.002276,1.708659
2021-09-30,sz.002277,0.650168
2021-09-30,sz.002278,2.066939
2021-09-30,sz.002279,3.901415
2021-09-30,sz.002280,6.097047
2021-09-30,sz.002281,2.958756
2021-09-30,sz.002282,1.539105
2021-09-30,sz.002283,1.962354
2021-09-30,sz.002284,2.110073
2021-09-30,sz.002285,1.553275
2021-09-30,sz.002286,3.005205
2021-09-30,sz.002287,5.467452
2021-09-30,sz.002288,5.334756
2021-09-30,sz.002289,8.970880
2021-09-30,sz.002290,4.152096
2021-09-30,sz.002291,5.085401
2021-09-30,sz.002292,2.248624
2021-09-30,sz.002293,2.305687
2021-09-30,sz.002294,4.000980
2021-09-30,sz.002295,1.327126
2021-09-30,sz.002296,1.756671
2021-09-30,sz.002297,4.148745
2021-09-30,sz.002298,1.000095
2021-09-30,sz.002299,2.740313
2021-09-30,sz.002300,2.608929
2021-09-30,sz.002301,1.571965
2021-09-30,sz.002302,1.216968
2021-09-30,sz.002303,1.118850
2021-09-30,sz.002304,6.311986
2021-09-30,sz.002305,0.939685
2021-09-30,sz.002306,24.253726
2021-09-30,sz.002307,1.630940
2021-09-30,sz.002308,1.466919
2021-09-30,sz.002309,1.307763
2021-09-30,sz.002310,0.721022
2021-09-30,sz.002311,7.805299
2021-09-30,sz.002312,3.853956
2021-09-30,sz.002313,1.495844
2021-09-30,sz.002314,0.906601
2021-09-30,sz.002315,2.363950
2021-09-30,sz.002316,7.844017
2021-09-30,sz.002317,2.129351
2021-09-30,sz.002318,2.920211
2021-09-30,sz.002319,19.305144
2021-09-30,sz.002320,3.866928
2021-09-30,sz.002321,1.208833
2021-09-30,sz.002322,1.347763
2021-09-30,sz.002323,91.571878
2021-09-30,sz.002324,4.181901
2021-09-30,sz.002325,1.109116
2021-09-30,sz.002326,13.530632
2021-09-30,sz.002327,2.048439
2021-09-30,sz.002328,1.454269
2021-09-30,sz.002329,1.949323
2021-09-30,sz.002330,2.055551
2021-09-30,sz.002331,1.969293
2021-09-30,sz.002332,2.330975
2021-09-30,sz.002333,1.881361
2021-09-30,sz.002334,2.669468
2021-09-30,sz.002335,4.692585
2021-09-30,sz.002336,1.698236
2021-09-30,sz.002337,1.770507
2021-09-30,sz.002338,4.872075
2021-09-30,sz.002339,2.162989
2021-09-30,sz.002340,3.873158
2021-09-30,sz.002341,1.821604
2021-09-30,sz.002342,1.638342
2021-09-30,sz.002343,2.019246
2021-09-30,sz.002344,0.657450
2021-09-30,sz.002345,1.352704
2021-09-30,sz.002346,3.737879
2021-09-30,sz.002347,1.771755
2021-09-30,sz.002348,2.759827
2021-09-30,sz.002349,2.282549
2021-09-30,sz.002350,2.788752
2021-09-30,sz.002351,4.882400
2021-09-30,sz.002352,5.253299
2021-09-30,sz.002353,3.970790
2021-09-30,sz.002354,1.845166
2021-09-30,sz.002355,1.459778
2021-09-30,sz.002356,-1.242189
2021-09-30,sz.002357,1.283955
2021-09-30,sz.002358,0.746660
2021-09-30,sz.002360,2.452921
2021-09-30,sz.002361,2.431604
2021-09-30,sz.002362,2.640805
2021-09-30,sz.002363,0.969402
2021-09-30,sz.002364,2.280582
2021-09-30,sz.002365,1.498617
2021-09-30,sz.002366,6.985922
2021-09-30,sz.002367,2.074130
2021-09-30,sz.002368,4.153450
2021-09-30,sz.002369,3.149179
2021-09-30,sz.002370,5.667999
2021-09-30,sz.002371,25.586619
2021-09-30,sz.002372,6.717523
2021-09-30,sz.002373,1.913788
2021-09-30,sz.002374,1.239545
2021-09-30,sz.002375,1.193734
2021-09-30,sz.002376,1.584883
2021-09-30,sz.002377,1.405753
2021-09-30,sz.002378,4.736313
2021-09-30,sz.002379,2.283656
2021-09-30,sz.002380,1.593361
2021-09-30,sz.002381,1.622425
2021-09-30,sz.002382,1.426145
2021-09-30,sz.002383,3.201192
2021-09-30,sz.002384,2.612808
2021-09-30,sz.002385,2.694412
2021-09-30,sz.002386,2.026659
2021-09-30,sz.002387,0.814658
2021-09-30,sz.002388,1.806688
2021-09-30,sz.002389,2.963328
2021-09-30,sz.002390,2.367285
2021-09-30,sz.002391,1.034357
2021-09-30,sz.002392,1.238119
2021-09-30,sz.002393,0.805554
2021-09-30,sz.002394,0.686502
2021-09-30,sz.002395,2.786278
2021-09-30,sz.002396,3.285515
2021-09-30,sz.002397,1.658450
2021-09-30,sz.002398,1.297068
2021-09-30,sz.002399,1.956402
2021-09-30,sz.002400,1.742510
2021-09-30,sz.002401,2.816931
2021-09-30,sz.002402,5.918838
2021-09-30,sz.002403,1.073262
2021-09-30,sz.002404,1.905940
2021-09-30,sz.002405,2.143621
2021-09-30,sz.002406,1.162112
2021-09-30,sz.002407,9.381030
2021-09-30,sz.002408,2.960383
2021-09-30,sz.002409,7.557917
2021-09-30,sz.002410,12.628735
2021-09-30,sz.002411,2.578545
2021-09-30,sz.002412,1.744323
2021-09-30,sz.002413,1.716929
2021-09-30,sz.002414,7.719457
2021-09-30,sz.002415,9.705337
2021-09-30,sz.002416,2.385701
2021-09-30,sz.002417,4.725278
2021-09-30,sz.002418,2.704979
2021-09-30,sz.002419,1.747569
2021-09-30,sz.002420,4.462906
2021-09-30,sz.002421,2.137686
2021-09-30,sz.002422,1.909785
2021-09-30,sz.002423,1.124767
2021-09-30,sz.002424,2.222730
2021-09-30,sz.002425,1.243924
2021-09-30,sz.002426,2.113336
2021-09-30,sz.002427,-21.190350
2021-09-30,sz.002428,5.052146
2021-09-30,sz.002429,1.792663
2021-09-30,sz.002430,4.004475
2021-09-30,sz.002431,0.933110
2021-09-30,sz.002432,1.516383
2021-09-30,sz.002433,0.864128
2021-09-30,sz.002434,2.277792
2021-09-30,sz.002435,1.116661
2021-09-30,sz.002436,5.477359
2021-09-30,sz.002437,2.892779
2021-09-30,sz.002438,3.375945
2021-09-30,sz.002439,4.393971
2021-09-30,sz.002440,1.196319
2021-09-30,sz.002441,1.074758
2021-09-30,sz.002442,2.419310
2021-09-30,sz.002443,1.048431
2021-09-30,sz.002444,3.056766
2021-09-30,sz.002445,2.880643
2021-09-30,sz.002446,1.665038
2021-09-30,sz.002447,9.358816
2021-09-30,sz.002448,1.484405
2021-09-30,sz.002449,1.548747
2021-09-30,sz.002451,4.775209
2021-09-30,sz.002452,2.814146
2021-09-30,sz.002453,10.137083
2021-09-30,sz.002454,1.350400
2021-09-30,sz.002455,5.824749
2021-09-30,sz.002456,3.579678
2021-09-30,sz.002457,1.233493
2021-09-30,sz.002458,3.178385
2021-09-30,sz.002459,6.972333
2021-09-30,sz.002460,12.871923
2021-09-30,sz.002461,2.203170
2021-09-30,sz.002462,1.002294
2021-09-30,sz.002463,3.240810
2021-09-30,sz.002464,-3.480873
2021-09-30,sz.002465,2.376896
2021-09-30,sz.002466,30.023524
2021-09-30,sz.002467,2.421979
2021-09-30,sz.002468,1.341876
2021-09-30,sz.002469,1.746492
2021-09-30,sz.002470,1.569768
2021-09-30,sz.002471,2.841224
2021-09-30,sz.002472,4.542099
2021-09-30,sz.002473,46.635284
2021-09-30,sz.002474,2.270523
2021-09-30,sz.002475,8.278629
2021-09-30,sz.002476,3.494909
2021-09-30,sz.002478,0.903693
2021-09-30,sz.002479,1.492767
2021-09-30,sz.002480,1.340912
2021-09-30,sz.002481,5.087543
2021-09-30,sz.002482,0.613960
2021-09-30,sz.002483,1.374243
2021-09-30,sz.002484,3.668517
2021-09-30,sz.002485,1.254347
2021-09-30,sz.002486,2.300009
2021-09-30,sz.002487,5.110205
2021-09-30,sz.002488,1.479799
2021-09-30,sz.002489,2.137005
2021-09-30,sz.002490,2.292031
2021-09-30,sz.002491,1.792983
2021-09-30,sz.002492,1.557299
2021-09-30,sz.002493,4.478126
2021-09-30,sz.002494,0.982294
2021-09-30,sz.002495,2.134277
2021-09-30,sz.002496,1.578231
2021-09-30,sz.002497,6.714680
2021-09-30,sz.002498,2.508539
2021-09-30,sz.002499,31.392987
2021-09-30,sz.002500,1.393012
2021-09-30,sz.002501,3.777285
2021-09-30,sz.002502,4.448338
2021-09-30,sz.002503,2.081852
2021-09-30,sz.002504,3.622705
2021-09-30,sz.002505,2.645374
2021-09-30,sz.002506,5.991955
2021-09-30,sz.002507,3.863038
2021-09-30,sz.002508,3.937599
2021-09-30,sz.002510,1.848754
2021-09-30,sz.002511,4.672533
2021-09-30,sz.002512,3.180284
2021-09-30,sz.002513,1.395046
2021-09-30,sz.002514,3.684466
2021-09-30,sz.002515,3.776727
2021-09-30,sz.002516,2.120185
2021-09-30,sz.002517,3.007068
2021-09-30,sz.002518,5.517795
2021-09-30,sz.002519,1.558409
2021-09-30,sz.002520,2.750478
2021-09-30,sz.002521,0.935677
2021-09-30,sz.002522,3.395642
2021-09-30,sz.002523,1.577191
2021-09-30,sz.002524,14.531418
2021-09-30,sz.002526,1.378427
2021-09-30,sz.002527,1.834554
2021-09-30,sz.002528,1.114663
2021-09-30,sz.002529,6.306890
2021-09-30,sz.002530,2.515395
2021-09-30,sz.002531,4.422191
2021-09-30,sz.002532,2.208332
2021-09-30,sz.002533,1.745382
2021-09-30,sz.002534,5.318927
2021-09-30,sz.002535,1.896255
2021-09-30,sz.002536,1.698976
2021-09-30,sz.002537,1.462608
2021-09-30,sz.002538,2.497931
2021-09-30,sz.002539,4.471757
2021-09-30,sz.002540,1.292251
2021-09-30,sz.002541,3.836438
2021-09-30,sz.002542,1.304016
2021-09-30,sz.002543,1.426946
2021-09-30,sz.002544,2.826204
2021-09-30,sz.002545,1.403643
2021-09-30,sz.002546,1.134980
2021-09-30,sz.002547,3.037287
2021-09-30,sz.002548,1.442061
2021-09-30,sz.002549,8.482601
2021-09-30,sz.002550,2.700587
2021-09-30,sz.002551,1.362448
2021-09-30,sz.002552,6.633218
2021-09-30,sz.002553,3.357983
2021-09-30,sz.002554,2.009725
2021-09-30,sz.002555,4.964361
2021-09-30,sz.002556,2.514877
2021-09-30,sz.002557,5.686140
2021-09-30,sz.002558,2.011924
2021-09-30,sz.002559,2.524421
2021-09-30,sz.002560,1.386062
2021-09-30,sz.002561,1.295414
2021-09-30,sz.002562,1.420005
2021-09-30,sz.002563,1.781651
2021-09-30,sz.002564,1.564112
2021-09-30,sz.002565,2.379478
2021-09-30,sz.002566,1.368108
2021-09-30,sz.002567,1.123810
2021-09-30,sz.002568,16.834984
2021-09-30,sz.002569,4.578039
2021-09-30,sz.002570,3.500920
2021-09-30,sz.002571,1.806840
2021-09-30,sz.002572,2.513078
2021-09-30,sz.002573,1.480240
2021-09-30,sz.002574,0.887446
2021-09-30,sz.002575,3.886748
2021-09-30,sz.002576,2.595882
2021-09-30,sz.002577,2.717155
2021-09-30,sz.002578,2.382990
2021-09-30,sz.002579,2.090372
2021-09-30,sz.002580,2.288600
2021-09-30,sz.002581,4.563761
2021-09-30,sz.002582,0.925807
2021-09-30,sz.002583,1.671748
2021-09-30,sz.002584,1.726190
2021-09-30,sz.002585,3.361531
2021-09-30,sz.002586,0.839079
2021-09-30,sz.002587,2.074006
2021-09-30,sz.002588,1.419499
2021-09-30,sz.002589,0.756512
2021-09-30,sz.002590,1.765219
2021-09-30,sz.002591,2.003012
2021-09-30,sz.002592,2.109164
2021-09-30,sz.002593,1.600562
2021-09-30,sz.002594,8.785716
2021-09-30,sz.002595,3.145125
2021-09-30,sz.002596,1.419175
2021-09-30,sz.002597,4.425612
2021-09-30,sz.002598,3.535626
2021-09-30,sz.002599,2.731238
2021-09-30,sz.002600,3.051056
2021-09-30,sz.002601,4.044497
2021-09-30,sz.002602,1.764069
2021-09-30,sz.002603,3.197278
2021-09-30,sz.002605,3.121164
2021-09-30,sz.002606,3.610358
2021-09-30,sz.002607,16.001715
2021-09-30,sz.002608,0.908533
2021-09-30,sz.002609,2.785673
2021-09-30,sz.002610,4.933747
2021-09-30,sz.002611,1.905931
2021-09-30,sz.002612,3.889104
2021-09-30,sz.002613,2.191452
2021-09-30,sz.002614,1.826886
2021-09-30,sz.002615,2.607272
2021-09-30,sz.002616,2.033180
2021-09-30,sz.002617,5.479900
2021-09-30,sz.002618,1.314196
2021-09-30,sz.002619,1.556590
2021-09-30,sz.002620,0.936205
2021-09-30,sz.002621,2.819514
2021-09-30,sz.002622,4.522333
2021-09-30,sz.002623,2.129878
2021-09-30,sz.002624,2.797279
2021-09-30,sz.002625,6.076171
2021-09-30,sz.002626,5.401255
2021-09-30,sz.002627,1.860750
2021-09-30,sz.002628,0.858244
2021-09-30,sz.002629,32.028266
2021-09-30,sz.002630,1.329892
2021-09-30,sz.002631,3.004545
2021-09-30,sz.002632,2.243387
2021-09-30,sz.002633,2.310469
2021-09-30,sz.002634,2.824846
2021-09-30,sz.002635,1.500837
2021-09-30,sz.002636,3.325153
2021-09-30,sz.002637,2.076128
2021-09-30,sz.002638,0.788065
2021-09-30,sz.002639,2.292218
2021-09-30,sz.002640,1.655501
2021-09-30,sz.002641,1.265683
2021-09-30,sz.002642,2.312572
2021-09-30,sz.002643,3.258098
2021-09-30,sz.002644,2.360120
2021-09-30,sz.002645,3.289611
2021-09-30,sz.002646,4.459154
2021-09-30,sz.002647,8.839653
2021-09-30,sz.002648,4.307739
2021-09-30,sz.002649,1.762927
2021-09-30,sz.002650,2.000450
2021-09-30,sz.002651,5.497990
2021-09-30,sz.002652,5.108219
2021-09-30,sz.002653,6.979399
2021-09-30,sz.002654,1.464145
2021-09-30,sz.002655,6.522385
2021-09-30,sz.002656,2.058509
2021-09-30,sz.002657,1.629071
2021-09-30,sz.002658,2.683331
2021-09-30,sz.002659,0.848686
